,Neighborhood,Pincode,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
0,Bangalore G.P.O.,560001,12.9914,77.5944,Millers 46,12.991665958945687,77.59420704126842,Steakhouse
1,Bangalore G.P.O.,560001,12.9914,77.5944,Ujwal Bar & Restaurant,12.99227960861634,77.59447349833962,Indian Restaurant
2,Bangalore G.P.O.,560001,12.9914,77.5944,Alliance Française,12.99123205419195,77.59672285626755,Concert Hall
3,Bangalore G.P.O.,560001,12.9914,77.5944,Imperial Restaurant,12.991149886578006,77.59383746322487,Indian Restaurant
4,Bangalore G.P.O.,560001,12.9914,77.5944,Infinitea,12.987156756402875,77.59483450996156,Tea Room
5,Bangalore G.P.O.,560001,12.9914,77.5944,Pasta Street - Cunningham Road,12.988385129794183,77.59389142600642,Italian Restaurant
6,Bangalore G.P.O.,560001,12.9914,77.5944,Ramana's,12.988734023699127,77.5940574616001,Indian Restaurant
7,Bangalore G.P.O.,560001,12.9914,77.5944,Fat Buddha,12.989882118854355,77.5912540122119,Chinese Restaurant
8,Bangalore G.P.O.,560001,12.9914,77.5944,Watson's,12.994217603999449,77.59464460568408,Pub
9,Bangalore G.P.O.,560001,12.9914,77.5944,Karnataka Badminton Association,12.989514454878785,77.5969601565791,Badminton Court
10,Bangalore G.P.O.,560001,12.9914,77.5944,Chungs,12.989102438265864,77.59402695478403,Chinese Restaurant
11,Bangalore G.P.O.,560001,12.9914,77.5944,Hotel Chandrika,12.98965,77.59297,Vegetarian / Vegan Restaurant
12,Bangalore G.P.O.,560001,12.9914,77.5944,The Zodiac,12.989588592716233,77.59505407068745,Indian Restaurant
13,Bangalore G.P.O.,560001,12.9914,77.5944,Domino's Pizza,12.988320482792965,77.59400417472338,Pizza Place
14,Bangalore G.P.O.,560001,12.9914,77.5944,Cafe Coffee Day,12.989304961550355,77.59288289535611,Coffee Shop
15,Bangalore G.P.O.,560001,12.9914,77.5944,Casa Raviera,12.989019782378223,77.59342889070933,Italian Restaurant
16,Bangalore G.P.O.,560001,12.9914,77.5944,Cafe Coffee Day,12.988458,77.59205,Coffee Shop
17,Bangalore G.P.O.,560001,12.9914,77.5944,Karnataka State Billiards Association,12.989906017226252,77.59659072410895,Pool Hall
18,Bangalore G.P.O.,560001,12.9914,77.5944,Subway,12.987839872381402,77.59456150081076,Sandwich Place
19,Bangalore G.P.O.,560001,12.9914,77.5944,Shezan,12.987163496099882,77.59484021516408,Indian Restaurant
20,Bangalore G.P.O.,560001,12.9914,77.5944,KFC,12.988550451776677,77.59386808727444,Fast Food Restaurant
21,Bangalore G.P.O.,560001,12.9914,77.5944,Secret Garden Cafe,12.987379285480086,77.59592053563657,Salad Place
22,Bangalore G.P.O.,560001,12.9914,77.5944,Pai Vihar,12.99317188523833,77.59588688029433,Indian Restaurant
23,Bangalore G.P.O.,560001,12.9914,77.5944,Cafe Coffee Day,12.987448449012476,77.59460640907776,Coffee Shop
24,Bangalore G.P.O.,560001,12.9914,77.5944,Sri Vinayaka Juice & Chats,12.992459297180176,77.59272766113281,Juice Bar
25,Bangalore G.P.O.,560001,12.9914,77.5944,Featherlite collections,12.993066241419063,77.59554090066274,Furniture / Home Store
26,Bangalore G.P.O.,560001,12.9914,77.5944,BlackBerry Service Centre,12.988793544704398,77.59493096392437,Mobile Phone Shop
27,Bangalore G.P.O.,560001,12.9914,77.5944,Bangalore Bistro,12.988101433291202,77.59411957508252,Mediterranean Restaurant
28,Bangalore G.P.O.,560001,12.9914,77.5944,Little Paramount,12.993263345904717,77.5910194564357,Indian Restaurant
29,Bangalore G.P.O.,560001,12.9914,77.5944,Shezan,12.987180118058822,77.59483900680637,Indian Restaurant
30,Bangalore G.P.O.,560001,12.9914,77.5944,Cantonment Station Chai Guy,12.993795132048405,77.59824360820399,Tea Room
31,Bangalore G.P.O.,560001,12.9914,77.5944,The Bakery World,12.99354170405161,77.59845624083374,Bakery
32,Legislators Home,560001,12.9914,77.5944,Millers 46,12.991665958945687,77.59420704126842,Steakhouse
33,Legislators Home,560001,12.9914,77.5944,Ujwal Bar & Restaurant,12.99227960861634,77.59447349833962,Indian Restaurant
34,Legislators Home,560001,12.9914,77.5944,Alliance Française,12.99123205419195,77.59672285626755,Concert Hall
35,Legislators Home,560001,12.9914,77.5944,Imperial Restaurant,12.991149886578006,77.59383746322487,Indian Restaurant
36,Legislators Home,560001,12.9914,77.5944,Infinitea,12.987156756402875,77.59483450996156,Tea Room
37,Legislators Home,560001,12.9914,77.5944,Pasta Street - Cunningham Road,12.988385129794183,77.59389142600642,Italian Restaurant
38,Legislators Home,560001,12.9914,77.5944,Ramana's,12.988734023699127,77.5940574616001,Indian Restaurant
39,Legislators Home,560001,12.9914,77.5944,Fat Buddha,12.989882118854355,77.5912540122119,Chinese Restaurant
40,Legislators Home,560001,12.9914,77.5944,Watson's,12.994217603999449,77.59464460568408,Pub
41,Legislators Home,560001,12.9914,77.5944,Karnataka Badminton Association,12.989514454878785,77.5969601565791,Badminton Court
42,Legislators Home,560001,12.9914,77.5944,Chungs,12.989102438265864,77.59402695478403,Chinese Restaurant
43,Legislators Home,560001,12.9914,77.5944,Hotel Chandrika,12.98965,77.59297,Vegetarian / Vegan Restaurant
44,Legislators Home,560001,12.9914,77.5944,The Zodiac,12.989588592716233,77.59505407068745,Indian Restaurant
45,Legislators Home,560001,12.9914,77.5944,Domino's Pizza,12.988320482792965,77.59400417472338,Pizza Place
46,Legislators Home,560001,12.9914,77.5944,Cafe Coffee Day,12.989304961550355,77.59288289535611,Coffee Shop
47,Legislators Home,560001,12.9914,77.5944,Casa Raviera,12.989019782378223,77.59342889070933,Italian Restaurant
48,Legislators Home,560001,12.9914,77.5944,Cafe Coffee Day,12.988458,77.59205,Coffee Shop
49,Legislators Home,560001,12.9914,77.5944,Karnataka State Billiards Association,12.989906017226252,77.59659072410895,Pool Hall
50,Legislators Home,560001,12.9914,77.5944,Subway,12.987839872381402,77.59456150081076,Sandwich Place
51,Legislators Home,560001,12.9914,77.5944,Shezan,12.987163496099882,77.59484021516408,Indian Restaurant
52,Legislators Home,560001,12.9914,77.5944,KFC,12.988550451776677,77.59386808727444,Fast Food Restaurant
53,Legislators Home,560001,12.9914,77.5944,Secret Garden Cafe,12.987379285480086,77.59592053563657,Salad Place
54,Legislators Home,560001,12.9914,77.5944,Pai Vihar,12.99317188523833,77.59588688029433,Indian Restaurant
55,Legislators Home,560001,12.9914,77.5944,Cafe Coffee Day,12.987448449012476,77.59460640907776,Coffee Shop
56,Legislators Home,560001,12.9914,77.5944,Sri Vinayaka Juice & Chats,12.992459297180176,77.59272766113281,Juice Bar
57,Legislators Home,560001,12.9914,77.5944,Featherlite collections,12.993066241419063,77.59554090066274,Furniture / Home Store
58,Legislators Home,560001,12.9914,77.5944,BlackBerry Service Centre,12.988793544704398,77.59493096392437,Mobile Phone Shop
59,Legislators Home,560001,12.9914,77.5944,Bangalore Bistro,12.988101433291202,77.59411957508252,Mediterranean Restaurant
60,Legislators Home,560001,12.9914,77.5944,Little Paramount,12.993263345904717,77.5910194564357,Indian Restaurant
61,Legislators Home,560001,12.9914,77.5944,Shezan,12.987180118058822,77.59483900680637,Indian Restaurant
62,Legislators Home,560001,12.9914,77.5944,Cantonment Station Chai Guy,12.993795132048405,77.59824360820399,Tea Room
63,Legislators Home,560001,12.9914,77.5944,The Bakery World,12.99354170405161,77.59845624083374,Bakery
64,Mahatma Gandhi Road,560001,12.9914,77.5944,Millers 46,12.991665958945687,77.59420704126842,Steakhouse
65,Mahatma Gandhi Road,560001,12.9914,77.5944,Ujwal Bar & Restaurant,12.99227960861634,77.59447349833962,Indian Restaurant
66,Mahatma Gandhi Road,560001,12.9914,77.5944,Alliance Française,12.99123205419195,77.59672285626755,Concert Hall
67,Mahatma Gandhi Road,560001,12.9914,77.5944,Imperial Restaurant,12.991149886578006,77.59383746322487,Indian Restaurant
68,Mahatma Gandhi Road,560001,12.9914,77.5944,Infinitea,12.987156756402875,77.59483450996156,Tea Room
69,Mahatma Gandhi Road,560001,12.9914,77.5944,Pasta Street - Cunningham Road,12.988385129794183,77.59389142600642,Italian Restaurant
70,Mahatma Gandhi Road,560001,12.9914,77.5944,Ramana's,12.988734023699127,77.5940574616001,Indian Restaurant
71,Mahatma Gandhi Road,560001,12.9914,77.5944,Fat Buddha,12.989882118854355,77.5912540122119,Chinese Restaurant
72,Mahatma Gandhi Road,560001,12.9914,77.5944,Watson's,12.994217603999449,77.59464460568408,Pub
73,Mahatma Gandhi Road,560001,12.9914,77.5944,Karnataka Badminton Association,12.989514454878785,77.5969601565791,Badminton Court
74,Mahatma Gandhi Road,560001,12.9914,77.5944,Chungs,12.989102438265864,77.59402695478403,Chinese Restaurant
75,Mahatma Gandhi Road,560001,12.9914,77.5944,Hotel Chandrika,12.98965,77.59297,Vegetarian / Vegan Restaurant
76,Mahatma Gandhi Road,560001,12.9914,77.5944,The Zodiac,12.989588592716233,77.59505407068745,Indian Restaurant
77,Mahatma Gandhi Road,560001,12.9914,77.5944,Domino's Pizza,12.988320482792965,77.59400417472338,Pizza Place
78,Mahatma Gandhi Road,560001,12.9914,77.5944,Cafe Coffee Day,12.989304961550355,77.59288289535611,Coffee Shop
79,Mahatma Gandhi Road,560001,12.9914,77.5944,Casa Raviera,12.989019782378223,77.59342889070933,Italian Restaurant
80,Mahatma Gandhi Road,560001,12.9914,77.5944,Cafe Coffee Day,12.988458,77.59205,Coffee Shop
81,Mahatma Gandhi Road,560001,12.9914,77.5944,Karnataka State Billiards Association,12.989906017226252,77.59659072410895,Pool Hall
82,Mahatma Gandhi Road,560001,12.9914,77.5944,Subway,12.987839872381402,77.59456150081076,Sandwich Place
83,Mahatma Gandhi Road,560001,12.9914,77.5944,Shezan,12.987163496099882,77.59484021516408,Indian Restaurant
84,Mahatma Gandhi Road,560001,12.9914,77.5944,KFC,12.988550451776677,77.59386808727444,Fast Food Restaurant
85,Mahatma Gandhi Road,560001,12.9914,77.5944,Secret Garden Cafe,12.987379285480086,77.59592053563657,Salad Place
86,Mahatma Gandhi Road,560001,12.9914,77.5944,Pai Vihar,12.99317188523833,77.59588688029433,Indian Restaurant
87,Mahatma Gandhi Road,560001,12.9914,77.5944,Cafe Coffee Day,12.987448449012476,77.59460640907776,Coffee Shop
88,Mahatma Gandhi Road,560001,12.9914,77.5944,Sri Vinayaka Juice & Chats,12.992459297180176,77.59272766113281,Juice Bar
89,Mahatma Gandhi Road,560001,12.9914,77.5944,Featherlite collections,12.993066241419063,77.59554090066274,Furniture / Home Store
90,Mahatma Gandhi Road,560001,12.9914,77.5944,BlackBerry Service Centre,12.988793544704398,77.59493096392437,Mobile Phone Shop
91,Mahatma Gandhi Road,560001,12.9914,77.5944,Bangalore Bistro,12.988101433291202,77.59411957508252,Mediterranean Restaurant
92,Mahatma Gandhi Road,560001,12.9914,77.5944,Little Paramount,12.993263345904717,77.5910194564357,Indian Restaurant
93,Mahatma Gandhi Road,560001,12.9914,77.5944,Shezan,12.987180118058822,77.59483900680637,Indian Restaurant
94,Mahatma Gandhi Road,560001,12.9914,77.5944,Cantonment Station Chai Guy,12.993795132048405,77.59824360820399,Tea Room
95,Mahatma Gandhi Road,560001,12.9914,77.5944,The Bakery World,12.99354170405161,77.59845624083374,Bakery
96,Vidhana Soudha,560001,12.9914,77.5944,Millers 46,12.991665958945687,77.59420704126842,Steakhouse
97,Vidhana Soudha,560001,12.9914,77.5944,Ujwal Bar & Restaurant,12.99227960861634,77.59447349833962,Indian Restaurant
98,Vidhana Soudha,560001,12.9914,77.5944,Alliance Française,12.99123205419195,77.59672285626755,Concert Hall
99,Vidhana Soudha,560001,12.9914,77.5944,Imperial Restaurant,12.991149886578006,77.59383746322487,Indian Restaurant
100,Vidhana Soudha,560001,12.9914,77.5944,Infinitea,12.987156756402875,77.59483450996156,Tea Room
101,Vidhana Soudha,560001,12.9914,77.5944,Pasta Street - Cunningham Road,12.988385129794183,77.59389142600642,Italian Restaurant
102,Vidhana Soudha,560001,12.9914,77.5944,Ramana's,12.988734023699127,77.5940574616001,Indian Restaurant
103,Vidhana Soudha,560001,12.9914,77.5944,Fat Buddha,12.989882118854355,77.5912540122119,Chinese Restaurant
104,Vidhana Soudha,560001,12.9914,77.5944,Watson's,12.994217603999449,77.59464460568408,Pub
105,Vidhana Soudha,560001,12.9914,77.5944,Karnataka Badminton Association,12.989514454878785,77.5969601565791,Badminton Court
106,Vidhana Soudha,560001,12.9914,77.5944,Chungs,12.989102438265864,77.59402695478403,Chinese Restaurant
107,Vidhana Soudha,560001,12.9914,77.5944,Hotel Chandrika,12.98965,77.59297,Vegetarian / Vegan Restaurant
108,Vidhana Soudha,560001,12.9914,77.5944,The Zodiac,12.989588592716233,77.59505407068745,Indian Restaurant
109,Vidhana Soudha,560001,12.9914,77.5944,Domino's Pizza,12.988320482792965,77.59400417472338,Pizza Place
110,Vidhana Soudha,560001,12.9914,77.5944,Cafe Coffee Day,12.989304961550355,77.59288289535611,Coffee Shop
111,Vidhana Soudha,560001,12.9914,77.5944,Casa Raviera,12.989019782378223,77.59342889070933,Italian Restaurant
112,Vidhana Soudha,560001,12.9914,77.5944,Cafe Coffee Day,12.988458,77.59205,Coffee Shop
113,Vidhana Soudha,560001,12.9914,77.5944,Karnataka State Billiards Association,12.989906017226252,77.59659072410895,Pool Hall
114,Vidhana Soudha,560001,12.9914,77.5944,Subway,12.987839872381402,77.59456150081076,Sandwich Place
115,Vidhana Soudha,560001,12.9914,77.5944,Shezan,12.987163496099882,77.59484021516408,Indian Restaurant
116,Vidhana Soudha,560001,12.9914,77.5944,KFC,12.988550451776677,77.59386808727444,Fast Food Restaurant
117,Vidhana Soudha,560001,12.9914,77.5944,Secret Garden Cafe,12.987379285480086,77.59592053563657,Salad Place
118,Vidhana Soudha,560001,12.9914,77.5944,Pai Vihar,12.99317188523833,77.59588688029433,Indian Restaurant
119,Vidhana Soudha,560001,12.9914,77.5944,Cafe Coffee Day,12.987448449012476,77.59460640907776,Coffee Shop
120,Vidhana Soudha,560001,12.9914,77.5944,Sri Vinayaka Juice & Chats,12.992459297180176,77.59272766113281,Juice Bar
121,Vidhana Soudha,560001,12.9914,77.5944,Featherlite collections,12.993066241419063,77.59554090066274,Furniture / Home Store
122,Vidhana Soudha,560001,12.9914,77.5944,BlackBerry Service Centre,12.988793544704398,77.59493096392437,Mobile Phone Shop
123,Vidhana Soudha,560001,12.9914,77.5944,Bangalore Bistro,12.988101433291202,77.59411957508252,Mediterranean Restaurant
124,Vidhana Soudha,560001,12.9914,77.5944,Little Paramount,12.993263345904717,77.5910194564357,Indian Restaurant
125,Vidhana Soudha,560001,12.9914,77.5944,Shezan,12.987180118058822,77.59483900680637,Indian Restaurant
126,Vidhana Soudha,560001,12.9914,77.5944,Cantonment Station Chai Guy,12.993795132048405,77.59824360820399,Tea Room
127,Vidhana Soudha,560001,12.9914,77.5944,The Bakery World,12.99354170405161,77.59845624083374,Bakery
128,Rajbhavan (Bangalore),560001,12.9914,77.5944,Millers 46,12.991665958945687,77.59420704126842,Steakhouse
129,Rajbhavan (Bangalore),560001,12.9914,77.5944,Ujwal Bar & Restaurant,12.99227960861634,77.59447349833962,Indian Restaurant
130,Rajbhavan (Bangalore),560001,12.9914,77.5944,Alliance Française,12.99123205419195,77.59672285626755,Concert Hall
131,Rajbhavan (Bangalore),560001,12.9914,77.5944,Imperial Restaurant,12.991149886578006,77.59383746322487,Indian Restaurant
132,Rajbhavan (Bangalore),560001,12.9914,77.5944,Infinitea,12.987156756402875,77.59483450996156,Tea Room
133,Rajbhavan (Bangalore),560001,12.9914,77.5944,Pasta Street - Cunningham Road,12.988385129794183,77.59389142600642,Italian Restaurant
134,Rajbhavan (Bangalore),560001,12.9914,77.5944,Ramana's,12.988734023699127,77.5940574616001,Indian Restaurant
135,Rajbhavan (Bangalore),560001,12.9914,77.5944,Fat Buddha,12.989882118854355,77.5912540122119,Chinese Restaurant
136,Rajbhavan (Bangalore),560001,12.9914,77.5944,Watson's,12.994217603999449,77.59464460568408,Pub
137,Rajbhavan (Bangalore),560001,12.9914,77.5944,Karnataka Badminton Association,12.989514454878785,77.5969601565791,Badminton Court
138,Rajbhavan (Bangalore),560001,12.9914,77.5944,Chungs,12.989102438265864,77.59402695478403,Chinese Restaurant
139,Rajbhavan (Bangalore),560001,12.9914,77.5944,Hotel Chandrika,12.98965,77.59297,Vegetarian / Vegan Restaurant
140,Rajbhavan (Bangalore),560001,12.9914,77.5944,The Zodiac,12.989588592716233,77.59505407068745,Indian Restaurant
141,Rajbhavan (Bangalore),560001,12.9914,77.5944,Domino's Pizza,12.988320482792965,77.59400417472338,Pizza Place
142,Rajbhavan (Bangalore),560001,12.9914,77.5944,Cafe Coffee Day,12.989304961550355,77.59288289535611,Coffee Shop
143,Rajbhavan (Bangalore),560001,12.9914,77.5944,Casa Raviera,12.989019782378223,77.59342889070933,Italian Restaurant
144,Rajbhavan (Bangalore),560001,12.9914,77.5944,Cafe Coffee Day,12.988458,77.59205,Coffee Shop
145,Rajbhavan (Bangalore),560001,12.9914,77.5944,Karnataka State Billiards Association,12.989906017226252,77.59659072410895,Pool Hall
146,Rajbhavan (Bangalore),560001,12.9914,77.5944,Subway,12.987839872381402,77.59456150081076,Sandwich Place
147,Rajbhavan (Bangalore),560001,12.9914,77.5944,Shezan,12.987163496099882,77.59484021516408,Indian Restaurant
148,Rajbhavan (Bangalore),560001,12.9914,77.5944,KFC,12.988550451776677,77.59386808727444,Fast Food Restaurant
149,Rajbhavan (Bangalore),560001,12.9914,77.5944,Secret Garden Cafe,12.987379285480086,77.59592053563657,Salad Place
150,Rajbhavan (Bangalore),560001,12.9914,77.5944,Pai Vihar,12.99317188523833,77.59588688029433,Indian Restaurant
151,Rajbhavan (Bangalore),560001,12.9914,77.5944,Cafe Coffee Day,12.987448449012476,77.59460640907776,Coffee Shop
152,Rajbhavan (Bangalore),560001,12.9914,77.5944,Sri Vinayaka Juice & Chats,12.992459297180176,77.59272766113281,Juice Bar
153,Rajbhavan (Bangalore),560001,12.9914,77.5944,Featherlite collections,12.993066241419063,77.59554090066274,Furniture / Home Store
154,Rajbhavan (Bangalore),560001,12.9914,77.5944,BlackBerry Service Centre,12.988793544704398,77.59493096392437,Mobile Phone Shop
155,Rajbhavan (Bangalore),560001,12.9914,77.5944,Bangalore Bistro,12.988101433291202,77.59411957508252,Mediterranean Restaurant
156,Rajbhavan (Bangalore),560001,12.9914,77.5944,Little Paramount,12.993263345904717,77.5910194564357,Indian Restaurant
157,Rajbhavan (Bangalore),560001,12.9914,77.5944,Shezan,12.987180118058822,77.59483900680637,Indian Restaurant
158,Rajbhavan (Bangalore),560001,12.9914,77.5944,Cantonment Station Chai Guy,12.993795132048405,77.59824360820399,Tea Room
159,Rajbhavan (Bangalore),560001,12.9914,77.5944,The Bakery World,12.99354170405161,77.59845624083374,Bakery
160,HighCourt,560001,12.9914,77.5944,Millers 46,12.991665958945687,77.59420704126842,Steakhouse
161,HighCourt,560001,12.9914,77.5944,Ujwal Bar & Restaurant,12.99227960861634,77.59447349833962,Indian Restaurant
162,HighCourt,560001,12.9914,77.5944,Alliance Française,12.99123205419195,77.59672285626755,Concert Hall
163,HighCourt,560001,12.9914,77.5944,Imperial Restaurant,12.991149886578006,77.59383746322487,Indian Restaurant
164,HighCourt,560001,12.9914,77.5944,Infinitea,12.987156756402875,77.59483450996156,Tea Room
165,HighCourt,560001,12.9914,77.5944,Pasta Street - Cunningham Road,12.988385129794183,77.59389142600642,Italian Restaurant
166,HighCourt,560001,12.9914,77.5944,Ramana's,12.988734023699127,77.5940574616001,Indian Restaurant
167,HighCourt,560001,12.9914,77.5944,Fat Buddha,12.989882118854355,77.5912540122119,Chinese Restaurant
168,HighCourt,560001,12.9914,77.5944,Watson's,12.994217603999449,77.59464460568408,Pub
169,HighCourt,560001,12.9914,77.5944,Karnataka Badminton Association,12.989514454878785,77.5969601565791,Badminton Court
170,HighCourt,560001,12.9914,77.5944,Chungs,12.989102438265864,77.59402695478403,Chinese Restaurant
171,HighCourt,560001,12.9914,77.5944,Hotel Chandrika,12.98965,77.59297,Vegetarian / Vegan Restaurant
172,HighCourt,560001,12.9914,77.5944,The Zodiac,12.989588592716233,77.59505407068745,Indian Restaurant
173,HighCourt,560001,12.9914,77.5944,Domino's Pizza,12.988320482792965,77.59400417472338,Pizza Place
174,HighCourt,560001,12.9914,77.5944,Cafe Coffee Day,12.989304961550355,77.59288289535611,Coffee Shop
175,HighCourt,560001,12.9914,77.5944,Casa Raviera,12.989019782378223,77.59342889070933,Italian Restaurant
176,HighCourt,560001,12.9914,77.5944,Cafe Coffee Day,12.988458,77.59205,Coffee Shop
177,HighCourt,560001,12.9914,77.5944,Karnataka State Billiards Association,12.989906017226252,77.59659072410895,Pool Hall
178,HighCourt,560001,12.9914,77.5944,Subway,12.987839872381402,77.59456150081076,Sandwich Place
179,HighCourt,560001,12.9914,77.5944,Shezan,12.987163496099882,77.59484021516408,Indian Restaurant
180,HighCourt,560001,12.9914,77.5944,KFC,12.988550451776677,77.59386808727444,Fast Food Restaurant
181,HighCourt,560001,12.9914,77.5944,Secret Garden Cafe,12.987379285480086,77.59592053563657,Salad Place
182,HighCourt,560001,12.9914,77.5944,Pai Vihar,12.99317188523833,77.59588688029433,Indian Restaurant
183,HighCourt,560001,12.9914,77.5944,Cafe Coffee Day,12.987448449012476,77.59460640907776,Coffee Shop
184,HighCourt,560001,12.9914,77.5944,Sri Vinayaka Juice & Chats,12.992459297180176,77.59272766113281,Juice Bar
185,HighCourt,560001,12.9914,77.5944,Featherlite collections,12.993066241419063,77.59554090066274,Furniture / Home Store
186,HighCourt,560001,12.9914,77.5944,BlackBerry Service Centre,12.988793544704398,77.59493096392437,Mobile Phone Shop
187,HighCourt,560001,12.9914,77.5944,Bangalore Bistro,12.988101433291202,77.59411957508252,Mediterranean Restaurant
188,HighCourt,560001,12.9914,77.5944,Little Paramount,12.993263345904717,77.5910194564357,Indian Restaurant
189,HighCourt,560001,12.9914,77.5944,Shezan,12.987180118058822,77.59483900680637,Indian Restaurant
190,HighCourt,560001,12.9914,77.5944,Cantonment Station Chai Guy,12.993795132048405,77.59824360820399,Tea Room
191,HighCourt,560001,12.9914,77.5944,The Bakery World,12.99354170405161,77.59845624083374,Bakery
192,Cubban Road,560001,12.9914,77.5944,Millers 46,12.991665958945687,77.59420704126842,Steakhouse
193,Cubban Road,560001,12.9914,77.5944,Ujwal Bar & Restaurant,12.99227960861634,77.59447349833962,Indian Restaurant
194,Cubban Road,560001,12.9914,77.5944,Alliance Française,12.99123205419195,77.59672285626755,Concert Hall
195,Cubban Road,560001,12.9914,77.5944,Imperial Restaurant,12.991149886578006,77.59383746322487,Indian Restaurant
196,Cubban Road,560001,12.9914,77.5944,Infinitea,12.987156756402875,77.59483450996156,Tea Room
197,Cubban Road,560001,12.9914,77.5944,Pasta Street - Cunningham Road,12.988385129794183,77.59389142600642,Italian Restaurant
198,Cubban Road,560001,12.9914,77.5944,Ramana's,12.988734023699127,77.5940574616001,Indian Restaurant
199,Cubban Road,560001,12.9914,77.5944,Fat Buddha,12.989882118854355,77.5912540122119,Chinese Restaurant
200,Cubban Road,560001,12.9914,77.5944,Watson's,12.994217603999449,77.59464460568408,Pub
201,Cubban Road,560001,12.9914,77.5944,Karnataka Badminton Association,12.989514454878785,77.5969601565791,Badminton Court
202,Cubban Road,560001,12.9914,77.5944,Chungs,12.989102438265864,77.59402695478403,Chinese Restaurant
203,Cubban Road,560001,12.9914,77.5944,Hotel Chandrika,12.98965,77.59297,Vegetarian / Vegan Restaurant
204,Cubban Road,560001,12.9914,77.5944,The Zodiac,12.989588592716233,77.59505407068745,Indian Restaurant
205,Cubban Road,560001,12.9914,77.5944,Domino's Pizza,12.988320482792965,77.59400417472338,Pizza Place
206,Cubban Road,560001,12.9914,77.5944,Cafe Coffee Day,12.989304961550355,77.59288289535611,Coffee Shop
207,Cubban Road,560001,12.9914,77.5944,Casa Raviera,12.989019782378223,77.59342889070933,Italian Restaurant
208,Cubban Road,560001,12.9914,77.5944,Cafe Coffee Day,12.988458,77.59205,Coffee Shop
209,Cubban Road,560001,12.9914,77.5944,Karnataka State Billiards Association,12.989906017226252,77.59659072410895,Pool Hall
210,Cubban Road,560001,12.9914,77.5944,Subway,12.987839872381402,77.59456150081076,Sandwich Place
211,Cubban Road,560001,12.9914,77.5944,Shezan,12.987163496099882,77.59484021516408,Indian Restaurant
212,Cubban Road,560001,12.9914,77.5944,KFC,12.988550451776677,77.59386808727444,Fast Food Restaurant
213,Cubban Road,560001,12.9914,77.5944,Secret Garden Cafe,12.987379285480086,77.59592053563657,Salad Place
214,Cubban Road,560001,12.9914,77.5944,Pai Vihar,12.99317188523833,77.59588688029433,Indian Restaurant
215,Cubban Road,560001,12.9914,77.5944,Cafe Coffee Day,12.987448449012476,77.59460640907776,Coffee Shop
216,Cubban Road,560001,12.9914,77.5944,Sri Vinayaka Juice & Chats,12.992459297180176,77.59272766113281,Juice Bar
217,Cubban Road,560001,12.9914,77.5944,Featherlite collections,12.993066241419063,77.59554090066274,Furniture / Home Store
218,Cubban Road,560001,12.9914,77.5944,BlackBerry Service Centre,12.988793544704398,77.59493096392437,Mobile Phone Shop
219,Cubban Road,560001,12.9914,77.5944,Bangalore Bistro,12.988101433291202,77.59411957508252,Mediterranean Restaurant
220,Cubban Road,560001,12.9914,77.5944,Little Paramount,12.993263345904717,77.5910194564357,Indian Restaurant
221,Cubban Road,560001,12.9914,77.5944,Shezan,12.987180118058822,77.59483900680637,Indian Restaurant
222,Cubban Road,560001,12.9914,77.5944,Cantonment Station Chai Guy,12.993795132048405,77.59824360820399,Tea Room
223,Cubban Road,560001,12.9914,77.5944,The Bakery World,12.99354170405161,77.59845624083374,Bakery
224,Bangalore Bazaar,560001,12.9914,77.5944,Millers 46,12.991665958945687,77.59420704126842,Steakhouse
225,Bangalore Bazaar,560001,12.9914,77.5944,Ujwal Bar & Restaurant,12.99227960861634,77.59447349833962,Indian Restaurant
226,Bangalore Bazaar,560001,12.9914,77.5944,Alliance Française,12.99123205419195,77.59672285626755,Concert Hall
227,Bangalore Bazaar,560001,12.9914,77.5944,Imperial Restaurant,12.991149886578006,77.59383746322487,Indian Restaurant
228,Bangalore Bazaar,560001,12.9914,77.5944,Infinitea,12.987156756402875,77.59483450996156,Tea Room
229,Bangalore Bazaar,560001,12.9914,77.5944,Pasta Street - Cunningham Road,12.988385129794183,77.59389142600642,Italian Restaurant
230,Bangalore Bazaar,560001,12.9914,77.5944,Ramana's,12.988734023699127,77.5940574616001,Indian Restaurant
231,Bangalore Bazaar,560001,12.9914,77.5944,Fat Buddha,12.989882118854355,77.5912540122119,Chinese Restaurant
232,Bangalore Bazaar,560001,12.9914,77.5944,Watson's,12.994217603999449,77.59464460568408,Pub
233,Bangalore Bazaar,560001,12.9914,77.5944,Karnataka Badminton Association,12.989514454878785,77.5969601565791,Badminton Court
234,Bangalore Bazaar,560001,12.9914,77.5944,Chungs,12.989102438265864,77.59402695478403,Chinese Restaurant
235,Bangalore Bazaar,560001,12.9914,77.5944,Hotel Chandrika,12.98965,77.59297,Vegetarian / Vegan Restaurant
236,Bangalore Bazaar,560001,12.9914,77.5944,The Zodiac,12.989588592716233,77.59505407068745,Indian Restaurant
237,Bangalore Bazaar,560001,12.9914,77.5944,Domino's Pizza,12.988320482792965,77.59400417472338,Pizza Place
238,Bangalore Bazaar,560001,12.9914,77.5944,Cafe Coffee Day,12.989304961550355,77.59288289535611,Coffee Shop
239,Bangalore Bazaar,560001,12.9914,77.5944,Casa Raviera,12.989019782378223,77.59342889070933,Italian Restaurant
