,Neighborhood,Pincode,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
746,Ranade Road,400028,18.986,72.8259,Spa la Vie by L'OCCITANE,18.98700622968523,72.82970655127514,Spa
747,Ranade Road,400028,18.986,72.8259,Masque Restaurant,18.989762,72.825681,Modern European Restaurant
748,Ranade Road,400028,18.986,72.8259,Coffee Bean & Tea Leaf,18.987934424137336,72.8290317719972,Coffee Shop
749,Ranade Road,400028,18.986,72.8259,Auriga,18.988228632375815,72.824164635437,Asian Restaurant
750,Ranade Road,400028,18.986,72.8259,Thakur tea stall,18.984439256993998,72.82450195405794,Tea Room
751,Ranade Road,400028,18.986,72.8259,Tonic,18.988228362607884,72.82411433711627,Bar
752,Ranade Road,400028,18.986,72.8259,Laxmi Hotel,18.989427652471115,72.82573468244209,Vegetarian / Vegan Restaurant
753,Gokhale Road (Mumbai),400028,18.986,72.8259,Blue Tokai Coffee Roasters,18.989441319127916,72.82533717622034,Café
754,Gokhale Road (Mumbai),400028,18.986,72.8259,Spa la Vie by L'OCCITANE,18.98700622968523,72.82970655127514,Spa
755,Gokhale Road (Mumbai),400028,18.986,72.8259,Masque Restaurant,18.989762,72.825681,Modern European Restaurant
756,Gokhale Road (Mumbai),400028,18.986,72.8259,Coffee Bean & Tea Leaf,18.987934424137336,72.8290317719972,Coffee Shop
757,Gokhale Road (Mumbai),400028,18.986,72.8259,Auriga,18.988228632375815,72.824164635437,Asian Restaurant
758,Gokhale Road (Mumbai),400028,18.986,72.8259,Thakur tea stall,18.984439256993998,72.82450195405794,Tea Room
759,Gokhale Road (Mumbai),400028,18.986,72.8259,Tonic,18.988228362607884,72.82411433711627,Bar
760,Gokhale Road (Mumbai),400028,18.986,72.8259,Laxmi Hotel,18.989427652471115,72.82573468244209,Vegetarian / Vegan Restaurant
761,Bhawani Shankar,400028,18.986,72.8259,Blue Tokai Coffee Roasters,18.989441319127916,72.82533717622034,Café
762,Bhawani Shankar,400028,18.986,72.8259,Spa la Vie by L'OCCITANE,18.98700622968523,72.82970655127514,Spa
763,Bhawani Shankar,400028,18.986,72.8259,Masque Restaurant,18.989762,72.825681,Modern European Restaurant
764,Bhawani Shankar,400028,18.986,72.8259,Coffee Bean & Tea Leaf,18.987934424137336,72.8290317719972,Coffee Shop
765,Bhawani Shankar,400028,18.986,72.8259,Auriga,18.988228632375815,72.824164635437,Asian Restaurant
766,Bhawani Shankar,400028,18.986,72.8259,Thakur tea stall,18.984439256993998,72.82450195405794,Tea Room
767,Bhawani Shankar,400028,18.986,72.8259,Tonic,18.988228362607884,72.82411433711627,Bar
768,Bhawani Shankar,400028,18.986,72.8259,Laxmi Hotel,18.989427652471115,72.82573468244209,Vegetarian / Vegan Restaurant
769,Bhawani Shankar Rd,400028,18.986,72.8259,Blue Tokai Coffee Roasters,18.989441319127916,72.82533717622034,Café
770,Bhawani Shankar Rd,400028,18.986,72.8259,Spa la Vie by L'OCCITANE,18.98700622968523,72.82970655127514,Spa
771,Bhawani Shankar Rd,400028,18.986,72.8259,Masque Restaurant,18.989762,72.825681,Modern European Restaurant
772,Bhawani Shankar Rd,400028,18.986,72.8259,Coffee Bean & Tea Leaf,18.987934424137336,72.8290317719972,Coffee Shop
773,Bhawani Shankar Rd,400028,18.986,72.8259,Auriga,18.988228632375815,72.824164635437,Asian Restaurant
774,Bhawani Shankar Rd,400028,18.986,72.8259,Thakur tea stall,18.984439256993998,72.82450195405794,Tea Room
775,Bhawani Shankar Rd,400028,18.986,72.8259,Tonic,18.988228362607884,72.82411433711627,Bar
776,Bhawani Shankar Rd,400028,18.986,72.8259,Laxmi Hotel,18.989427652471115,72.82573468244209,Vegetarian / Vegan Restaurant
777,S V S Marg,400028,18.986,72.8259,Blue Tokai Coffee Roasters,18.989441319127916,72.82533717622034,Café
778,S V S Marg,400028,18.986,72.8259,Spa la Vie by L'OCCITANE,18.98700622968523,72.82970655127514,Spa
779,S V S Marg,400028,18.986,72.8259,Masque Restaurant,18.989762,72.825681,Modern European Restaurant
780,S V S Marg,400028,18.986,72.8259,Coffee Bean & Tea Leaf,18.987934424137336,72.8290317719972,Coffee Shop
781,S V S Marg,400028,18.986,72.8259,Auriga,18.988228632375815,72.824164635437,Asian Restaurant
782,S V S Marg,400028,18.986,72.8259,Thakur tea stall,18.984439256993998,72.82450195405794,Tea Room
783,S V S Marg,400028,18.986,72.8259,Tonic,18.988228362607884,72.82411433711627,Bar
784,S V S Marg,400028,18.986,72.8259,Laxmi Hotel,18.989427652471115,72.82573468244209,Vegetarian / Vegan Restaurant
785,Shivaji Park (Mumbai),400028,18.986,72.8259,Blue Tokai Coffee Roasters,18.989441319127916,72.82533717622034,Café
786,Shivaji Park (Mumbai),400028,18.986,72.8259,Spa la Vie by L'OCCITANE,18.98700622968523,72.82970655127514,Spa
787,Shivaji Park (Mumbai),400028,18.986,72.8259,Masque Restaurant,18.989762,72.825681,Modern European Restaurant
788,Shivaji Park (Mumbai),400028,18.986,72.8259,Coffee Bean & Tea Leaf,18.987934424137336,72.8290317719972,Coffee Shop
789,Shivaji Park (Mumbai),400028,18.986,72.8259,Auriga,18.988228632375815,72.824164635437,Asian Restaurant
790,Shivaji Park (Mumbai),400028,18.986,72.8259,Thakur tea stall,18.984439256993998,72.82450195405794,Tea Room
791,Shivaji Park (Mumbai),400028,18.986,72.8259,Tonic,18.988228362607884,72.82411433711627,Bar
792,Shivaji Park (Mumbai),400028,18.986,72.8259,Laxmi Hotel,18.989427652471115,72.82573468244209,Vegetarian / Vegan Restaurant
793,Santacruz P&t Colony,400029,18.986,72.8259,Blue Tokai Coffee Roasters,18.989441319127916,72.82533717622034,Café
794,Santacruz P&t Colony,400029,18.986,72.8259,Spa la Vie by L'OCCITANE,18.98700622968523,72.82970655127514,Spa
795,Santacruz P&t Colony,400029,18.986,72.8259,Masque Restaurant,18.989762,72.825681,Modern European Restaurant
796,Santacruz P&t Colony,400029,18.986,72.8259,Coffee Bean & Tea Leaf,18.987934424137336,72.8290317719972,Coffee Shop
797,Santacruz P&t Colony,400029,18.986,72.8259,Auriga,18.988228632375815,72.824164635437,Asian Restaurant
798,Santacruz P&t Colony,400029,18.986,72.8259,Thakur tea stall,18.984439256993998,72.82450195405794,Tea Room
799,Santacruz P&t Colony,400029,18.986,72.8259,Tonic,18.988228362607884,72.82411433711627,Bar
800,Santacruz P&t Colony,400029,18.986,72.8259,Laxmi Hotel,18.989427652471115,72.82573468244209,Vegetarian / Vegan Restaurant
801,A I Staff Colony,400029,18.986,72.8259,Blue Tokai Coffee Roasters,18.989441319127916,72.82533717622034,Café
802,A I Staff Colony,400029,18.986,72.8259,Spa la Vie by L'OCCITANE,18.98700622968523,72.82970655127514,Spa
803,A I Staff Colony,400029,18.986,72.8259,Masque Restaurant,18.989762,72.825681,Modern European Restaurant
804,A I Staff Colony,400029,18.986,72.8259,Coffee Bean & Tea Leaf,18.987934424137336,72.8290317719972,Coffee Shop
805,A I Staff Colony,400029,18.986,72.8259,Auriga,18.988228632375815,72.824164635437,Asian Restaurant
806,A I Staff Colony,400029,18.986,72.8259,Thakur tea stall,18.984439256993998,72.82450195405794,Tea Room
807,A I Staff Colony,400029,18.986,72.8259,Tonic,18.988228362607884,72.82411433711627,Bar
808,A I Staff Colony,400029,18.986,72.8259,Laxmi Hotel,18.989427652471115,72.82573468244209,Vegetarian / Vegan Restaurant
809,Worli Police Camp,400030,19.0167,72.85,Grandmama's Café,19.016673212744305,72.84611661229603,Café
810,Worli Police Camp,400030,19.0167,72.85,Parag Juice Center,19.018304220701697,72.8471041545205,Juice Bar
811,Worli Police Camp,400030,19.0167,72.85,D. Damodar Mithaiwala,19.018910559191763,72.84703902072583,Farmers Market
812,Worli Police Camp,400030,19.0167,72.85,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
813,Worli Police Camp,400030,19.0167,72.85,Cafe Coffee Day,19.0168802451217,72.84605818822352,Coffee Shop
814,Worli Police Camp,400030,19.0167,72.85,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
815,Worli Police Camp,400030,19.0167,72.85,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
816,Worli Police Camp,400030,19.0167,72.85,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
817,Worli Police Camp,400030,19.0167,72.85,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
818,Worli Police Camp,400030,19.0167,72.85,wadala bus depot,19.014879101348924,72.85200081859217,Bus Station
819,Worli Police Camp,400030,19.0167,72.85,Dadar Club,19.01757717172196,72.84539861546341,Lounge
820,Worli Police Camp,400030,19.0167,72.85,Toran,19.016950344243376,72.84679669776985,Diner
821,Worli Police Camp,400030,19.0167,72.85,"El Cafe, Coffee & More",19.016647297234158,72.84606876584458,Coffee Shop
822,Worli Police Camp,400030,19.0167,72.85,HDFC Bank,19.01900145278445,72.84714864293049,Bank
823,Worli Police Camp,400030,19.0167,72.85,My Regular Place (MRP),19.017128,72.845895,Gastropub
824,Worli Police Camp,400030,19.0167,72.85,Dadar MSRTC Bus Station,19.01517793574826,72.84576892978608,Bus Station
825,Century Mill,400030,19.0167,72.85,Grandmama's Café,19.016673212744305,72.84611661229603,Café
826,Century Mill,400030,19.0167,72.85,Parag Juice Center,19.018304220701697,72.8471041545205,Juice Bar
827,Century Mill,400030,19.0167,72.85,D. Damodar Mithaiwala,19.018910559191763,72.84703902072583,Farmers Market
828,Century Mill,400030,19.0167,72.85,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
829,Century Mill,400030,19.0167,72.85,Cafe Coffee Day,19.0168802451217,72.84605818822352,Coffee Shop
830,Century Mill,400030,19.0167,72.85,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
831,Century Mill,400030,19.0167,72.85,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
832,Century Mill,400030,19.0167,72.85,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
833,Century Mill,400030,19.0167,72.85,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
834,Century Mill,400030,19.0167,72.85,wadala bus depot,19.014879101348924,72.85200081859217,Bus Station
835,Century Mill,400030,19.0167,72.85,Dadar Club,19.01757717172196,72.84539861546341,Lounge
836,Century Mill,400030,19.0167,72.85,Toran,19.016950344243376,72.84679669776985,Diner
837,Century Mill,400030,19.0167,72.85,"El Cafe, Coffee & More",19.016647297234158,72.84606876584458,Coffee Shop
838,Century Mill,400030,19.0167,72.85,HDFC Bank,19.01900145278445,72.84714864293049,Bank
839,Century Mill,400030,19.0167,72.85,My Regular Place (MRP),19.017128,72.845895,Gastropub
840,Century Mill,400030,19.0167,72.85,Dadar MSRTC Bus Station,19.01517793574826,72.84576892978608,Bus Station
841,Worli Colony,400030,19.0167,72.85,Grandmama's Café,19.016673212744305,72.84611661229603,Café
842,Worli Colony,400030,19.0167,72.85,Parag Juice Center,19.018304220701697,72.8471041545205,Juice Bar
843,Worli Colony,400030,19.0167,72.85,D. Damodar Mithaiwala,19.018910559191763,72.84703902072583,Farmers Market
844,Worli Colony,400030,19.0167,72.85,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
845,Worli Colony,400030,19.0167,72.85,Cafe Coffee Day,19.0168802451217,72.84605818822352,Coffee Shop
846,Worli Colony,400030,19.0167,72.85,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
847,Worli Colony,400030,19.0167,72.85,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
848,Worli Colony,400030,19.0167,72.85,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
849,Worli Colony,400030,19.0167,72.85,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
850,Worli Colony,400030,19.0167,72.85,wadala bus depot,19.014879101348924,72.85200081859217,Bus Station
851,Worli Colony,400030,19.0167,72.85,Dadar Club,19.01757717172196,72.84539861546341,Lounge
852,Worli Colony,400030,19.0167,72.85,Toran,19.016950344243376,72.84679669776985,Diner
853,Worli Colony,400030,19.0167,72.85,"El Cafe, Coffee & More",19.016647297234158,72.84606876584458,Coffee Shop
854,Worli Colony,400030,19.0167,72.85,HDFC Bank,19.01900145278445,72.84714864293049,Bank
855,Worli Colony,400030,19.0167,72.85,My Regular Place (MRP),19.017128,72.845895,Gastropub
856,Worli Colony,400030,19.0167,72.85,Dadar MSRTC Bus Station,19.01517793574826,72.84576892978608,Bus Station
857,Worli Sea Face,400030,19.0167,72.85,Grandmama's Café,19.016673212744305,72.84611661229603,Café
858,Worli Sea Face,400030,19.0167,72.85,Parag Juice Center,19.018304220701697,72.8471041545205,Juice Bar
859,Worli Sea Face,400030,19.0167,72.85,D. Damodar Mithaiwala,19.018910559191763,72.84703902072583,Farmers Market
860,Worli Sea Face,400030,19.0167,72.85,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
861,Worli Sea Face,400030,19.0167,72.85,Cafe Coffee Day,19.0168802451217,72.84605818822352,Coffee Shop
862,Worli Sea Face,400030,19.0167,72.85,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
863,Worli Sea Face,400030,19.0167,72.85,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
864,Worli Sea Face,400030,19.0167,72.85,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
865,Worli Sea Face,400030,19.0167,72.85,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
866,Worli Sea Face,400030,19.0167,72.85,wadala bus depot,19.014879101348924,72.85200081859217,Bus Station
867,Worli Sea Face,400030,19.0167,72.85,Dadar Club,19.01757717172196,72.84539861546341,Lounge
868,Worli Sea Face,400030,19.0167,72.85,Toran,19.016950344243376,72.84679669776985,Diner
869,Worli Sea Face,400030,19.0167,72.85,"El Cafe, Coffee & More",19.016647297234158,72.84606876584458,Coffee Shop
870,Worli Sea Face,400030,19.0167,72.85,HDFC Bank,19.01900145278445,72.84714864293049,Bank
871,Worli Sea Face,400030,19.0167,72.85,My Regular Place (MRP),19.017128,72.845895,Gastropub
872,Worli Sea Face,400030,19.0167,72.85,Dadar MSRTC Bus Station,19.01517793574826,72.84576892978608,Bus Station
873,Wadala,400031,19.0167,72.85,Grandmama's Café,19.016673212744305,72.84611661229603,Café
874,Wadala,400031,19.0167,72.85,Parag Juice Center,19.018304220701697,72.8471041545205,Juice Bar
875,Wadala,400031,19.0167,72.85,D. Damodar Mithaiwala,19.018910559191763,72.84703902072583,Farmers Market
876,Wadala,400031,19.0167,72.85,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
877,Wadala,400031,19.0167,72.85,Cafe Coffee Day,19.0168802451217,72.84605818822352,Coffee Shop
878,Wadala,400031,19.0167,72.85,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
879,Wadala,400031,19.0167,72.85,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
880,Wadala,400031,19.0167,72.85,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
881,Wadala,400031,19.0167,72.85,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
882,Wadala,400031,19.0167,72.85,wadala bus depot,19.014879101348924,72.85200081859217,Bus Station
883,Wadala,400031,19.0167,72.85,Dadar Club,19.01757717172196,72.84539861546341,Lounge
884,Wadala,400031,19.0167,72.85,Toran,19.016950344243376,72.84679669776985,Diner
885,Wadala,400031,19.0167,72.85,"El Cafe, Coffee & More",19.016647297234158,72.84606876584458,Coffee Shop
886,Wadala,400031,19.0167,72.85,HDFC Bank,19.01900145278445,72.84714864293049,Bank
887,Wadala,400031,19.0167,72.85,My Regular Place (MRP),19.017128,72.845895,Gastropub
888,Wadala,400031,19.0167,72.85,Dadar MSRTC Bus Station,19.01517793574826,72.84576892978608,Bus Station
889,Kidwai Nagar (Mumbai),400031,19.0167,72.85,Grandmama's Café,19.016673212744305,72.84611661229603,Café
890,Kidwai Nagar (Mumbai),400031,19.0167,72.85,Parag Juice Center,19.018304220701697,72.8471041545205,Juice Bar
891,Kidwai Nagar (Mumbai),400031,19.0167,72.85,D. Damodar Mithaiwala,19.018910559191763,72.84703902072583,Farmers Market
892,Kidwai Nagar (Mumbai),400031,19.0167,72.85,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
893,Kidwai Nagar (Mumbai),400031,19.0167,72.85,Cafe Coffee Day,19.0168802451217,72.84605818822352,Coffee Shop
894,Kidwai Nagar (Mumbai),400031,19.0167,72.85,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
895,Kidwai Nagar (Mumbai),400031,19.0167,72.85,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
896,Kidwai Nagar (Mumbai),400031,19.0167,72.85,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
897,Kidwai Nagar (Mumbai),400031,19.0167,72.85,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
898,Kidwai Nagar (Mumbai),400031,19.0167,72.85,wadala bus depot,19.014879101348924,72.85200081859217,Bus Station
899,Kidwai Nagar (Mumbai),400031,19.0167,72.85,Dadar Club,19.01757717172196,72.84539861546341,Lounge
900,Kidwai Nagar (Mumbai),400031,19.0167,72.85,Toran,19.016950344243376,72.84679669776985,Diner
901,Kidwai Nagar (Mumbai),400031,19.0167,72.85,"El Cafe, Coffee & More",19.016647297234158,72.84606876584458,Coffee Shop
902,Kidwai Nagar (Mumbai),400031,19.0167,72.85,HDFC Bank,19.01900145278445,72.84714864293049,Bank
903,Kidwai Nagar (Mumbai),400031,19.0167,72.85,My Regular Place (MRP),19.017128,72.845895,Gastropub
904,Kidwai Nagar (Mumbai),400031,19.0167,72.85,Dadar MSRTC Bus Station,19.01517793574826,72.84576892978608,Bus Station
905,Wadala Rs,400031,19.0167,72.85,Grandmama's Café,19.016673212744305,72.84611661229603,Café
906,Wadala Rs,400031,19.0167,72.85,Parag Juice Center,19.018304220701697,72.8471041545205,Juice Bar
907,Wadala Rs,400031,19.0167,72.85,D. Damodar Mithaiwala,19.018910559191763,72.84703902072583,Farmers Market
908,Wadala Rs,400031,19.0167,72.85,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
909,Wadala Rs,400031,19.0167,72.85,Cafe Coffee Day,19.0168802451217,72.84605818822352,Coffee Shop
910,Wadala Rs,400031,19.0167,72.85,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
911,Wadala Rs,400031,19.0167,72.85,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
912,Wadala Rs,400031,19.0167,72.85,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
913,Wadala Rs,400031,19.0167,72.85,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
914,Wadala Rs,400031,19.0167,72.85,wadala bus depot,19.014879101348924,72.85200081859217,Bus Station
915,Wadala Rs,400031,19.0167,72.85,Dadar Club,19.01757717172196,72.84539861546341,Lounge
916,Wadala Rs,400031,19.0167,72.85,Toran,19.016950344243376,72.84679669776985,Diner
917,Wadala Rs,400031,19.0167,72.85,"El Cafe, Coffee & More",19.016647297234158,72.84606876584458,Coffee Shop
918,Wadala Rs,400031,19.0167,72.85,HDFC Bank,19.01900145278445,72.84714864293049,Bank
919,Wadala Rs,400031,19.0167,72.85,My Regular Place (MRP),19.017128,72.845895,Gastropub
920,Wadala Rs,400031,19.0167,72.85,Dadar MSRTC Bus Station,19.01517793574826,72.84576892978608,Bus Station
921,High Court Building (Mumbai),400032,19.0167,72.85,Grandmama's Café,19.016673212744305,72.84611661229603,Café
922,High Court Building (Mumbai),400032,19.0167,72.85,Parag Juice Center,19.018304220701697,72.8471041545205,Juice Bar
923,High Court Building (Mumbai),400032,19.0167,72.85,D. Damodar Mithaiwala,19.018910559191763,72.84703902072583,Farmers Market
924,High Court Building (Mumbai),400032,19.0167,72.85,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
925,High Court Building (Mumbai),400032,19.0167,72.85,Cafe Coffee Day,19.0168802451217,72.84605818822352,Coffee Shop
926,High Court Building (Mumbai),400032,19.0167,72.85,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
927,High Court Building (Mumbai),400032,19.0167,72.85,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
928,High Court Building (Mumbai),400032,19.0167,72.85,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
929,High Court Building (Mumbai),400032,19.0167,72.85,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
930,High Court Building (Mumbai),400032,19.0167,72.85,wadala bus depot,19.014879101348924,72.85200081859217,Bus Station
931,High Court Building (Mumbai),400032,19.0167,72.85,Dadar Club,19.01757717172196,72.84539861546341,Lounge
932,High Court Building (Mumbai),400032,19.0167,72.85,Toran,19.016950344243376,72.84679669776985,Diner
933,High Court Building (Mumbai),400032,19.0167,72.85,"El Cafe, Coffee & More",19.016647297234158,72.84606876584458,Coffee Shop
934,High Court Building (Mumbai),400032,19.0167,72.85,HDFC Bank,19.01900145278445,72.84714864293049,Bank
935,High Court Building (Mumbai),400032,19.0167,72.85,My Regular Place (MRP),19.017128,72.845895,Gastropub
936,High Court Building (Mumbai),400032,19.0167,72.85,Dadar MSRTC Bus Station,19.01517793574826,72.84576892978608,Bus Station
937,Mantralaya (Mumbai),400032,19.0167,72.85,Grandmama's Café,19.016673212744305,72.84611661229603,Café
938,Mantralaya (Mumbai),400032,19.0167,72.85,Parag Juice Center,19.018304220701697,72.8471041545205,Juice Bar
939,Mantralaya (Mumbai),400032,19.0167,72.85,D. Damodar Mithaiwala,19.018910559191763,72.84703902072583,Farmers Market
940,Mantralaya (Mumbai),400032,19.0167,72.85,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
941,Mantralaya (Mumbai),400032,19.0167,72.85,Cafe Coffee Day,19.0168802451217,72.84605818822352,Coffee Shop
942,Mantralaya (Mumbai),400032,19.0167,72.85,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
943,Mantralaya (Mumbai),400032,19.0167,72.85,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
944,Mantralaya (Mumbai),400032,19.0167,72.85,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
945,Mantralaya (Mumbai),400032,19.0167,72.85,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
946,Mantralaya (Mumbai),400032,19.0167,72.85,wadala bus depot,19.014879101348924,72.85200081859217,Bus Station
947,Mantralaya (Mumbai),400032,19.0167,72.85,Dadar Club,19.01757717172196,72.84539861546341,Lounge
948,Mantralaya (Mumbai),400032,19.0167,72.85,Toran,19.016950344243376,72.84679669776985,Diner
949,Mantralaya (Mumbai),400032,19.0167,72.85,"El Cafe, Coffee & More",19.016647297234158,72.84606876584458,Coffee Shop
950,Mantralaya (Mumbai),400032,19.0167,72.85,HDFC Bank,19.01900145278445,72.84714864293049,Bank
951,Mantralaya (Mumbai),400032,19.0167,72.85,My Regular Place (MRP),19.017128,72.845895,Gastropub
952,Mantralaya (Mumbai),400032,19.0167,72.85,Dadar MSRTC Bus Station,19.01517793574826,72.84576892978608,Bus Station
953,Secretariate,400032,19.0167,72.85,Grandmama's Café,19.016673212744305,72.84611661229603,Café
954,Secretariate,400032,19.0167,72.85,Parag Juice Center,19.018304220701697,72.8471041545205,Juice Bar
955,Secretariate,400032,19.0167,72.85,D. Damodar Mithaiwala,19.018910559191763,72.84703902072583,Farmers Market
956,Secretariate,400032,19.0167,72.85,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
957,Secretariate,400032,19.0167,72.85,Cafe Coffee Day,19.0168802451217,72.84605818822352,Coffee Shop
958,Secretariate,400032,19.0167,72.85,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
959,Secretariate,400032,19.0167,72.85,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
960,Secretariate,400032,19.0167,72.85,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
961,Secretariate,400032,19.0167,72.85,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
962,Secretariate,400032,19.0167,72.85,wadala bus depot,19.014879101348924,72.85200081859217,Bus Station
963,Secretariate,400032,19.0167,72.85,Dadar Club,19.01757717172196,72.84539861546341,Lounge
964,Secretariate,400032,19.0167,72.85,Toran,19.016950344243376,72.84679669776985,Diner
965,Secretariate,400032,19.0167,72.85,"El Cafe, Coffee & More",19.016647297234158,72.84606876584458,Coffee Shop
966,Secretariate,400032,19.0167,72.85,HDFC Bank,19.01900145278445,72.84714864293049,Bank
967,Secretariate,400032,19.0167,72.85,My Regular Place (MRP),19.017128,72.845895,Gastropub
968,Secretariate,400032,19.0167,72.85,Dadar MSRTC Bus Station,19.01517793574826,72.84576892978608,Bus Station
969,Reay Road,400033,19.0167,72.85,Grandmama's Café,19.016673212744305,72.84611661229603,Café
970,Reay Road,400033,19.0167,72.85,Parag Juice Center,19.018304220701697,72.8471041545205,Juice Bar
971,Reay Road,400033,19.0167,72.85,D. Damodar Mithaiwala,19.018910559191763,72.84703902072583,Farmers Market
972,Reay Road,400033,19.0167,72.85,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
973,Reay Road,400033,19.0167,72.85,Cafe Coffee Day,19.0168802451217,72.84605818822352,Coffee Shop
974,Reay Road,400033,19.0167,72.85,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
975,Reay Road,400033,19.0167,72.85,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
976,Reay Road,400033,19.0167,72.85,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
977,Reay Road,400033,19.0167,72.85,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
978,Reay Road,400033,19.0167,72.85,wadala bus depot,19.014879101348924,72.85200081859217,Bus Station
979,Reay Road,400033,19.0167,72.85,Dadar Club,19.01757717172196,72.84539861546341,Lounge
980,Reay Road,400033,19.0167,72.85,Toran,19.016950344243376,72.84679669776985,Diner
981,Reay Road,400033,19.0167,72.85,"El Cafe, Coffee & More",19.016647297234158,72.84606876584458,Coffee Shop
982,Reay Road,400033,19.0167,72.85,HDFC Bank,19.01900145278445,72.84714864293049,Bank
983,Reay Road,400033,19.0167,72.85,My Regular Place (MRP),19.017128,72.845895,Gastropub
984,Reay Road,400033,19.0167,72.85,Dadar MSRTC Bus Station,19.01517793574826,72.84576892978608,Bus Station
985,Cotton Exchange,400033,19.0167,72.85,Grandmama's Café,19.016673212744305,72.84611661229603,Café
986,Cotton Exchange,400033,19.0167,72.85,Parag Juice Center,19.018304220701697,72.8471041545205,Juice Bar
987,Cotton Exchange,400033,19.0167,72.85,D. Damodar Mithaiwala,19.018910559191763,72.84703902072583,Farmers Market
988,Cotton Exchange,400033,19.0167,72.85,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
989,Cotton Exchange,400033,19.0167,72.85,Cafe Coffee Day,19.0168802451217,72.84605818822352,Coffee Shop
990,Cotton Exchange,400033,19.0167,72.85,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
